交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區,Income_Median,Higher_Ed_Ratio,id,Address,Response_Address,Response_X,Response_Y
房地(土地+建物)+車位,6.3,91.68,2,2,1,1,1,11530000.0,131895,13.36,1200000.0,45.72,0.0,4.76,1,131894.79060265576,2021,7,2025.0,0.0,6.0,29.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9255.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.55,116.76,2,1,1,1,1,14630000.0,149964,32.54,2000000.0,47.55,0.0,7.53,1,149964.37900736168,2021,5,2025.0,0.0,22.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9334.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.78,100.49,2,1,1,1,1,13680000.0,143821,13.02,1100000.0,51.48,0.0,5.72,1,143820.7385389276,2021,5,2025.0,0.0,6.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9335.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,6.72,118.12,2,2,1,1,1,14260000.0,145838,34.74,2100000.0,49.08,0.0,4.69,1,145838.33053490045,2021,4,2025.0,0.0,21.0,29.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9478.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,27.07,129.73,3,2,2,1,1,6820000.0,55164,26.04,1100000.0,63.19,0.0,6.06,1,55164.43244285853,2021,3,2025.0,0.0,8.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,9553.0,臺中市東區進德路３５９號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.88,101.95,2,1,1,1,1,14420000.0,148656,13.02,1200000.0,52.18,0.0,5.91,1,148656.24648600022,2021,3,2025.0,0.0,11.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9592.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.48,115.49,2,1,1,1,1,14530000.0,151055,32.54,2000000.0,47.86,0.0,6.23,1,151054.85232067507,2021,3,2025.0,0.0,22.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9593.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,13.39,164.87,3,1,2,1,1,9080000.0,56797,26.13,1200000.0,81.16,4.63,8.13,1,56796.88626207294,2021,3,2024.0,0.0,8.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,9594.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.88,121.47,2,1,1,1,1,16000000.0,156303,32.54,2100000.0,52.18,0.0,5.91,1,156302.70999662654,2021,3,2025.0,0.0,29.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9703.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,6.69,117.96,2,2,1,1,1,14000000.0,144196,34.74,2000000.0,48.63,0.0,4.98,1,144196.10670511896,2021,3,2025.0,0.0,22.0,29.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9720.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,14.64,221.0,3,2,2,1,1,15990000.0,87601,62.44,2100000.0,92.19,0.0,14.26,1,87600.90817356206,2021,2,2025.0,0.0,10.0,24.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,47.205474629230295,9748.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,14.64,220.91,3,2,2,1,1,15463000.0,84325,62.44,2100000.0,92.76,0.0,13.6,1,84325.10885341074,2021,2,2025.0,0.0,7.0,24.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,47.205474629230295,9749.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,10.9,150.28,2,2,2,1,1,12000000.0,91970,31.22,1050000.0,69.78,0.0,10.1,1,91970.43507475224,2021,2,2025.0,0.0,8.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,47.205474629230295,9757.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.55,116.76,2,1,1,1,1,14460000.0,149133,32.54,1900000.0,47.55,0.0,7.53,1,149133.22251246736,2021,2,2025.0,0.0,18.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9761.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.88,124.3,2,1,1,1,1,15620000.0,153154,35.37,2000000.0,52.18,0.0,5.91,1,153154.16619813335,2021,2,2025.0,0.0,20.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9762.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,23.82,140.92000000000002,3,2,2,1,1,6850000.0,50933,29.99,1200000.0,66.43,0.0,7.91,1,50933.02082394301,2021,2,2025.0,0.0,6.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,9814.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,7.66,148.94,0,0,1,1,1,20430000.0,157474,32.54,2100000.0,69.2,0.0,6.74,1,157474.2268041237,2021,1,2025.0,0.0,9.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9829.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,20880000.0,160481,32.54,2200000.0,69.2,0.0,6.74,1,160481.09965635737,2021,1,2025.0,0.0,15.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9830.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.55,116.76,2,1,1,1,1,15040000.0,152458,32.54,2200000.0,47.55,0.0,7.53,1,152457.84849204464,2021,1,2025.0,0.0,31.0,31.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9856.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.48,115.49,2,1,1,1,1,14580000.0,151055,32.54,2050000.0,47.86,0.0,6.23,1,151054.85232067507,2021,1,2025.0,0.0,26.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9885.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.48,95.96,2,1,1,1,1,12850000.0,141669,13.02,1100000.0,47.86,0.0,6.23,1,141668.67615143477,2021,1,2025.0,0.0,7.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9886.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.48,95.96,2,1,1,1,1,12950000.0,142874,13.02,1100000.0,47.86,0.0,6.23,1,142874.36701229803,2021,1,2025.0,0.0,9.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9887.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,30.99,144.54,3,2,2,1,1,7440000.0,52658,26.04,1200000.0,71.51,0.0,7.68,1,52658.22784810127,2021,1,2025.0,0.0,9.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,9933.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6810000.0,54382,26.04,1200000.0,63.13,0.0,5.76,1,54381.54323381156,2021,1,2025.0,0.0,9.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,9934.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,31.14,145.29,3,2,2,1,1,7270000.0,50901,26.04,1200000.0,72.03,0.0,7.57,1,50901.46750524109,2021,1,2025.0,0.0,6.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,9941.0,臺中市東區進德路３５５號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,5.78,120.01,2,1,1,1,1,15720000.0,154567,32.54,2200000.0,51.48,0.0,5.72,1,154567.28021035783,2021,1,2025.0,0.0,30.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9949.0,臺中市東區進德路３６１號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,6.08,124.62,2,1,1,1,1,17130000.0,162142,32.54,2200000.0,54.59,0.0,5.52,1,162141.61598609903,2021,1,2025.0,0.0,29.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,9950.0,臺中市東區進德路３５７號,找不到指定的門牌地址。,,
房地(土地+建物)+車位,20.21,103.38,2,2,1,1,1,5360000.0,53788,26.04,1200000.0,46.25,0.0,5.39,1,53788.46651150763,2021,1,2025.0,0.0,9.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6980000.0,56029,26.04,1200000.0,63.13,0.0,5.76,1,56029.4687863513,2021,1,2025.0,0.0,10.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6800000.0,55254,26.04,1100000.0,63.13,0.0,5.76,1,55253.974408685535,2021,1,2025.0,0.0,10.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,20.21,103.41,2,2,1,1,1,5420000.0,54543,26.04,1200000.0,46.28,0.0,5.39,1,54543.10456249192,2021,1,2025.0,0.0,12.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,27.07,129.73,3,2,2,1,1,6720000.0,53236,26.04,1200000.0,63.19,0.0,6.06,1,53235.60613366767,2021,1,2025.0,0.0,5.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,31.14,145.29,3,2,2,1,1,7650000.0,54927,26.04,1100000.0,72.03,0.0,7.57,1,54926.62473794549,2021,1,2025.0,0.0,12.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,19.93,128.34,2,2,1,1,1,6520000.0,54026,52.08,2400000.0,45.4,0.0,5.49,1,54025.70154733805,2021,1,2025.0,0.0,9.0,13.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,20.37,103.91,2,2,1,1,1,5040000.0,50597,26.04,1100000.0,46.48,0.0,5.52,1,50597.14909464492,2021,1,2025.0,0.0,1.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6570000.0,53024,26.04,1100000.0,63.13,0.0,5.76,1,53024.42807289647,2021,1,2025.0,0.0,3.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6460000.0,51958,26.04,1100000.0,63.13,0.0,5.76,1,51958.12330360605,2021,1,2025.0,0.0,4.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,16.32,174.55,3,2,2,1,1,15680000.0,108422,49.76,2150000.0,76.22,0.0,5.44,1,108422.14921067392,2021,1,2025.0,0.0,9.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.26,115.5,2,2,1,1,1,5300000.0,49117,29.99,1100000.0,50.83,0.0,6.54,1,49117.06233189101,2021,1,2025.0,0.0,3.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,19.06,117.8,2,2,1,1,1,5640000.0,52272,29.99,1050000.0,51.92,0.0,6.99,1,52271.95080286983,2021,1,2025.0,0.0,6.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,23.82,140.92000000000002,2,2,2,1,1,7090000.0,53547,29.99,1150000.0,66.43,0.0,7.91,1,53547.28206977372,2021,1,2025.0,0.0,11.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,142.4,3,2,2,1,1,7300000.0,54710,29.99,1150000.0,67.39,0.0,8.0,1,54710.435014678405,2021,1,2025.0,0.0,12.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,143.21,3,2,2,1,1,7450000.0,54319,29.99,1300000.0,67.87,0.0,8.0,1,54319.0249072602,2021,1,2025.0,0.0,12.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,142.4,3,2,2,1,1,7390000.0,55511,29.99,1150000.0,67.39,0.0,8.0,1,55511.07552708833,2021,1,2025.0,0.0,12.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,24.22,142.4,3,2,2,1,1,7000000.0,52486,29.99,1100000.0,67.39,0.0,8.0,1,52486.433591317495,2021,1,2025.0,0.0,3.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
